#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
01,336,22606,PATRIMONI,8000.0,0.0,8000.0,2359.5
01,912,10000,RETRIBUCIONS BÀSIQUES I ALTRES RENDIMENTS,165859.0,0.0,165859.0,94502.86
01,912,16000,SEGURETAT SOCIAL ÒRGANS DE GOVERN,49758.0,0.0,49758.0,30890.79
01,912,21400,MANTENIMENT VEHICLE PRESIDÈNCIA,0.0,0.0,0.0,0.0
01,912,22103,COMBUSTIBLE VEHICLE PRESIDÈNCIA,1000.0,0.0,1000.0,349.33
01,912,22199,ALTRES SUBMINISTRAMENTS PRESIDÈNCIA,0.0,0.0,0.0,0.0
01,912,22601,DESPESES DIVERSES,6000.0,0.0,6000.0,6397.09
01,912,23000,DIETES MEMBRES ORGANS DE GOVERN,300.0,0.0,300.0,0.0
01,912,23100,LOCOMOCIÓ MENBRES ÒRGANS DE GOVERN,500.0,0.0,500.0,0.0
01,912,23300,ALTRES INDEMNITZACIONS,23400.0,0.0,23400.0,21850.0
01,912,48301,APORTACIO AL GRUP POLÍTIC PSC-CP,9960.0,0.0,9960.0,9960.0
01,912,48302,APORTACIÓ AL GRUP POLÍTIC JUNTS-CM,5280.0,0.0,5280.0,5280.0
01,912,48303,APORTACIÓ AL GRUP POLÍTIC VOX,4500.0,0.0,4500.0,4500.0
01,912,48306,APORTACIÓ AL GRUP POLÌTIC ESQUERRA REPUBLICANA-AM,4500.0,0.0,4500.0,4500.0
01,912,48308,APORTACIÓ AL GRUP POLÍTIC EN COMÚ PODEM,4500.0,0.0,4500.0,4500.0
01,920,12000,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A1,17647.0,0.0,17647.0,17643.56
01,920,12001,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A2,15517.0,0.0,15517.0,15514.96
01,920,12003,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C1,11885.0,0.0,11885.0,11892.02
01,920,12004,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C2,20147.0,0.0,20147.0,20171.47
01,920,12006,TRIENNIS,14239.0,0.0,14239.0,13927.35
01,920,12100,COMPLEMENT DE DESTINACIÓ,37722.0,0.0,37722.0,37735.93
01,920,12101,COMPLEMENT ESPECÍFIC,136585.0,0.0,136585.0,136608.98
01,920,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,18897.0,0.0,18897.0,35465.06
01,920,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,25800.0,0.0,25800.0,51703.01
01,920,13100,RETRIBUCIONS PERSONAL LABORAL TEMPORAL,84198.0,0.0,84198.0,173.62
01,920,15000,PRODUCTIVITAT,4800.0,0.0,4800.0,4250.0
01,920,15100,GRATIFICACIONS,2000.0,0.0,2000.0,3981.69
01,920,16000,SEGURETAT SOCIAL PERSONAL PRESIDENCIA,116231.0,0.0,116231.0,86753.15
01,3322,22699,CONSERVACIÓ ARXIU,0.0,0.0,0.0,2940.3
02,011,31000,INTERESSOS PRÉSTEC DEL SECTOR PRIVAT I OP. TRESORERIA,137000.0,0.0,137000.0,110728.88
02,011,91100,AMORTITZ. PRESTECS A MIG I LLARG DEL S.PUB.,106535.07,0.0,106535.07,106535.07
02,011,91300,AMORTITZACIO PRÈSTECS A MIG I LLARG FORA DEL S.PÚBLIC,561158.45,0.0,561158.45,537269.12
02,221,16106,INDEMNITZACIONS,0.0,9631.97,9631.97,11901.26
02,221,16200,FORMACIO I PERFECCIONAMENT PERSONAL,10000.0,272.73,10272.73,872.73
02,221,16204,ACCIÓ SOCIAL PERSONAL,39940.0,39940.0,79880.0,46552.72
02,920,12000,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A1,19117.0,0.0,19117.0,0.0
02,920,12001,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A2,62070.0,0.0,62070.0,45923.23
02,920,12003,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C1,85174.0,0.0,85174.0,83180.22
02,920,12004,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C2,50369.0,0.0,50369.0,50326.85
02,920,12006,TRIENNIS,36795.0,0.0,36795.0,36405.49
02,920,12100,COMPLEMENT DE DESTINACIÓ,123580.0,0.0,123580.0,101540.6
02,920,12101,COMPLEMENT ESPECÍFIC,341038.0,-56787.89,284250.11,286696.45
02,920,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,27566.0,0.0,27566.0,18281.39
02,920,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,44666.0,0.0,44666.0,25944.0
02,920,13100,RETRIBUCIONS PERSONAL LABORAL TEMPORAL,0.0,0.0,0.0,119.87
02,920,14300,ALTRE PERSONAL ATIPIC,0.0,0.0,0.0,38063.47
02,920,15000,PRODUCTIVITAT,11550.0,0.0,11550.0,8664.75
02,920,15100,GRATIFICACIONS,2000.0,700.0,2700.0,4517.01
02,920,16000,SEGURETAT SOCIAL PERSONAL SERVEIS GENERALS,240577.0,0.0,240577.0,185980.79
02,920,16105,PENSIONS A CÀRREC DE L'ENTITAT-FUNCIONARIS INTEGRATS-,0.0,0.0,0.0,0.0
02,920,20200,LLOGUER LOCAL JUTJAT,6200.0,0.0,6200.0,5441.48
02,920,21500,MANTENIMENT MOBILIARI I ESTRIS,6700.0,0.0,6700.0,4921.01
02,920,21600,MANTENIMENT EQUIPS INFORMÀTICS,14157.0,0.0,14157.0,4983.05
02,920,21900,MANTENIMENT PROGRAMES INFORMÀTICS,143740.0,7968.79,151708.79,86725.64
02,920,22000,MATERIAL D'OFICINA,9000.0,0.0,9000.0,6098.98
02,920,22001,"PREMSA, REVISTES, LLIBRES I ALTRES PUBLICACIONS",24870.0,0.0,24870.0,11334.37
02,920,22002,MATERIAL INFORMÀTIC NO INVENTARIABLE,7260.0,0.0,7260.0,3915.49
02,920,22105,PRODUCTES ALIMENTARIS,2500.0,0.0,2500.0,1904.54
02,920,22106,PRODUCTES FARMACEUTICS I MATERIAL SANITARI,500.0,0.0,500.0,0.0
02,920,22199,ALTRES SUBMINISTRAMENTS,500.0,0.0,500.0,711.48
02,920,22200,SERVEIS DE TELECOMUNICACIONS,9000.0,0.0,9000.0,9018.65
02,920,22201,COMUNICACIONS POSTALS,8000.0,0.0,8000.0,8332.3
