#Data,Import,Orgànica,Àrea CA,Funcional,Econòmica,Nom terc.,Text lliure,Document
2021-01-26,3.0,02,Serveis generals,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",COMISSIONS MANTENIMENT,
2021-01-28,387.2,02,Serveis generals,,,"ABAST SYSTEMS, SA",ARRENDAMENT FINANCER 20 PC'S DEL 1/12/20 AL 31/12/20  -  CUOTA: 54/60,20009062
2021-01-28,217.8,20,Promoció econòmica,,,"ACTIVA LA CULTURA & LA RESIDUAL, SL",ACTUACIÓ FIRA DE NADAL,20/27
2021-01-28,217.8,18,Serveis de manteniment d'edificis i inversions,,,"ALARCÓN ANAYA, RAFAEL - CERRAJERIA ANAYA",REPARACIO BARANA ESCOLA PERE CALDERS,2020-0074
2021-01-28,330.43,08,Cultura,,,"ALMACENES GENERALES DEL VALLES, SA",ENMAGATZEMATGE OCTUBRE 2020,8
2021-01-28,283.14,08,Cultura,,,"ALMACENES GENERALES DEL VALLES, SA",ENMAGATZEMATGE NOVEMBRE 2020,9
2021-01-28,26498.44,05,Obres,,,"ASFALTOS AUGUSTA, SL",OBRES DEXECUCIO ELEMENTS REDUCTORS  VELOCITAT C/ JOAN MIRO PSG. SANLLEY,A      173
2021-01-28,8.89,02,Serveis generals,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARREND. FINANCER 3 PC'S TERRITORI  -  AL VTO. DE FECHA 10-12-2020,200992A00527649
2021-01-28,91.66,02,Serveis generals,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARREND. FINANCER 3 PC'S TERRITORI  -  AL VTO. DE FECHA 10-12-2020,200992A00527649
2021-01-28,66.01,02,Serveis generals,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 19 PC'S DE   27/12/20,200992A00551018
2021-01-28,454.48,02,Serveis generals,,,"BANCO BILBAO VIZCAYA ARGENTARIA,S.A.",ARRENDAMENT FINANCER 19 PC'S DE   27/12/20,200992A00551018
2021-01-28,296.45,18,Serveis de manteniment d'edificis i inversions,,,"BARROSO FERNÁNDEZ, BALDOMERO - BALDO TANCAMENTS",VIDRE PART BAIXA TAULA POLICIA LOCAL,20120
2021-01-28,302.5,18,Serveis de manteniment d'edificis i inversions,,,"CABALLE SALAS, ESTEVE - VERD ART AMB FLOR",MANTENIMENT ZONES VERDES DESEMBRE 2020,4750R
2021-01-28,416.72,18,Serveis de manteniment d'edificis i inversions,,,"CALSI, S.L.",MATERIALS BRIGADA,004007272
2021-01-28,2.72,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA - FERRALI",MATERIALS,200346
2021-01-28,43.17,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA - FERRALI",MATERIALS,200348
2021-01-28,273.17,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA - FERRALI",MATERIALS,200350
2021-01-28,26.57,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA - FERRALI",MATERIALS,200349
2021-01-28,39.33,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA - FERRALI",MATERIALS,200352
2021-01-28,19.24,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA - FERRALI",MATERIALS,200356
2021-01-28,5.97,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA - FERRALI",MATERIALS,200358
2021-01-28,108.07,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA - FERRALI",MATERIALS,200351
2021-01-28,605.0,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"CANO DE ARRIBAS, JOSEP",SERVEI FOTOGRAFIC DIFERENTS EVENTS FRES. 3535 i 3536,MULTIFAC
2021-01-28,272.25,21,Gent gran,,,"CAPEL SANCHEZ, NOEMI",DISSENY I PREIMPRESSIÓ NADALA SENIORS 1C + PRODUCCIÓ 1.000 UNIT NADALES,20228N
2021-01-28,302.5,15,Salut i consum ,,,"CARRASCO IBAÑEZ, JAVIER",ELIMINACIO NIU AVISPES ASIATIQUES,022-20
2021-01-28,24.44,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.","MANT. CLIMA ( EL ROURE,AAPP, CAMP FUTBOL, GINESTA) DESEMBRE 2020",182020389
2021-01-28,70.81,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.","MANT. CLIMA ( EL ROURE,AAPP, CAMP FUTBOL, GINESTA) DESEMBRE 2020",182020389
2021-01-28,133.79,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.","MANT. CLIMA ( EL ROURE,AAPP, CAMP FUTBOL, GINESTA) DESEMBRE 2020",182020389
2021-01-28,242.88,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.","MANT. CLIMA ( EL ROURE,AAPP, CAMP FUTBOL, GINESTA) DESEMBRE 2020",182020389
2021-01-28,24.44,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.","MANT. CLIMA EDIF. MUNICIPALS ( CAMP FUTBOL, ROURE, AAPP, GINESTA) NOVEMBRE 2020",182020352
2021-01-28,70.79,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.","MANT. CLIMA EDIF. MUNICIPALS ( CAMP FUTBOL, ROURE, AAPP, GINESTA) NOVEMBRE 2020",182020352
2021-01-28,133.79,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.","MANT. CLIMA EDIF. MUNICIPALS ( CAMP FUTBOL, ROURE, AAPP, GINESTA) NOVEMBRE 2020",182020352
2021-01-28,242.9,06,Serveis municipals i via pública,,,"CATALANA DE CLIMA I C.LLONCH,S.L.","MANT. CLIMA EDIF. MUNICIPALS ( CAMP FUTBOL, ROURE, AAPP, GINESTA) NOVEMBRE 2020",182020352
2021-01-28,90.41,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",REPARACIO CLIMA LOCAL AT. PERSONES,182011127
2021-01-28,458.42,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CLIMA,182011111
2021-01-28,10.43,11,Educació,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",MATERIAL EDUCATIU,185878
2021-01-28,96.99,11,Educació,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",MATERIALS BOBILA,186423
2021-01-28,147.24,11,Educació,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",MATERIALS BOBILA,185797
2021-01-28,24.32,18,Serveis de manteniment d'edificis i inversions,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",MATERIALS  VIA PUBLICA,185794
2021-01-28,336.0,17,Ocupació,,,"CEREZO AVILA, MARTA - ACADÈMIA WELCOME",CLASSES ANGLÈS CFA ROURE,38/2020
2021-01-28,33.71,02,Serveis generals,,,"COMERCIA GLOBAL PAYMENTS ENTIDAD DE PAGO, S.L.",SERVEIS D'ADQUIRENCIA 11/2020,08975MD 0997037
2021-01-28,945.87,18,Serveis de manteniment d'edificis i inversions,,,"CONFECCIONES INDUSTRIALES VALLS, SA",VESTUARI BRIGADA,Emit- 1587
2021-01-28,1065.33,18,Serveis de manteniment d'edificis i inversions,,,"CONFECCIONES INDUSTRIALES VALLS, SA",VESTUARI CONSERGES,Emit- 1588
2021-01-28,39.9,20,Promoció econòmica,,,"CONGOST - VIGILANCIA Y SEGURIDAD, SL",SERVEI VIGILANCIA CAN GAVARRA DESEMBRE 2020,VV/VV01 114846
2021-01-28,190.0,20,Promoció econòmica,,,"CONGOST - VIGILANCIA Y SEGURIDAD, SL",SERVEI VIGILANCIA CAN GAVARRA DESEMBRE 2020,VV/VV01 114846
2021-01-28,8546.07,16,Serveis socials,,,CONSELL COMARCAL DEL VALLES OCCIDENTAL,SAD OCTUBRE 2020,RESOLUCIÓ núm.300 / 2020
2021-01-28,223.6,03,Seguretat ciutadana,,,"DELGADO MUÑOZ, CARLOS",MATERIAL POLICIAL K-9,000386
2021-01-28,228.69,03,Seguretat ciutadana,,,"DRAGCLIC, S.L.",MANT. PROGRAMA DRAG POLICIA LOCAL GENER 2021,Factura 47
2021-01-28,81.65,18,Serveis de manteniment d'edificis i inversions,,,"DROGUES I PINTURA LA MODERNA, SA",MATERIALS BRIGADA ESCOLA PERE CALDERS,201012243
2021-01-28,628.22,18,Serveis de manteniment d'edificis i inversions,,,"DROGUES I PINTURA LA MODERNA, SA",MATERIALS BRIGADA ESCOLA PERE CALDERS,201012244
2021-01-28,8.99,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA   DIF. EDIFICIS  DESEMBRE  2020,MT-95
2021-01-28,14.84,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA   DIF. EDIFICIS  DESEMBRE  2020,MT-95
2021-01-28,65.2,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA   DIF. EDIFICIS  DESEMBRE  2020,MT-95
2021-01-28,95.76,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA   DIF. EDIFICIS  DESEMBRE  2020,MT-95
2021-01-28,148.83,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA   DIF. EDIFICIS  DESEMBRE  2020,MT-95
2021-01-28,148.83,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA   DIF. EDIFICIS  DESEMBRE  2020,MT-95
2021-01-28,189.75,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA   DIF. EDIFICIS  DESEMBRE  2020,MT-95
2021-01-28,227.07,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA   DIF. EDIFICIS  DESEMBRE  2020,MT-95
2021-01-28,62.48,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA  CAN GAVARRA DESEMBRE 2020,MT-96
2021-01-28,297.5,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA  CAN GAVARRA DESEMBRE 2020,MT-96
2021-01-28,743.73,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",REFER EVACUACIO CLIMA AJUNTAMENT,PI-50
2021-01-28,250.87,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",MANT. CLIMA CENTRE CIVIC DESEMBRE 2020,MT-97
2021-01-28,1336.45,13,Esports,,,"ECOCLIMA VALLÈS, SL",CLIMA NOVES OFICINES CAMP FUTBOL,PI-52.
2021-01-28,1452.97,18,Serveis de manteniment d'edificis i inversions,,,"EL CEDRE JARDINERIA, SL","TREBALLS DE RENOVACIÓ DE LA VEGETACIÓ A LA CTRA. DE SENTMENAT, A POLINYÀ.",20 200944
2021-01-28,21.31,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ELECTRIC ENLL.PUBLIC 3/11 AL 01/12/20,040018965934 0734 SPR001N0449839
2021-01-28,725.03,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA BRESSOL BADABADOC De 31-10-2020 a 30-11-2020,999435537442 1121 PPR001N0167644
2021-01-28,57.12,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS EL ROURE De 25-09-2020 a 25-11-2020,086161878981 0367 PMR001N0524647
2021-01-28,480.72,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAMP FUTBOL De 31-10-2020 a 30-11-2020,999436206368 1212 PPR001N0167565
2021-01-28,726.98,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA BRESSOL GINESTA De 05-11-2020 a 30-11-2020,086161878033 0677 PMR001N0527390
2021-01-28,250.65,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC PISCINA De 31-10-2020 a 30-11-2020,999435532313 1121 PPR001N0169253
2021-01-28,307.67,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CASAL JOVES De 31-10-2020 a 30-11-2020,999435441521 1100 PPR001N0169251
2021-01-28,561.23,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA BRESSOL GINESTA De 31-10-2020 a 30-11-2020,999435448618 1134 PPR001N0166099
2021-01-28,25.7,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL. PUBLIC De 31-10-2020 a 30-11-2020,082020695214 0699 PNR001N0403534
2021-01-28,257.54,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL AT. PERSONES De 31-10-2020 a 30-11-2020,999435537782 1123 PPR001N0167645
2021-01-28,125.49,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC DEIXALLERIA De 02-09-2020 a 03-11-2020,082020772611 0475 PNR001N0376285
2021-01-28,968.1,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAN GAVARRA De 31-10-2020 a 30-11-2020,082020837571 0889 PNR001N0394795
2021-01-28,1386.41,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA PERE CALDERS De 31-10-2020 a 30-11-2020,082001588339 1082 PPR001N0166188
2021-01-28,127.07,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLL.PUBLIC De 31-10-2020 a 30-11-2020,082020755864 0699 PNR001N0403536
2021-01-28,328.15,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC NAU BRIGADA De 31-10-2020 a 01-12-2020,082020843642 0897 PNR001N0406352
2021-01-28,1332.48,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC AJUNTAMENT De 21-10-2020 a 30-11-2020,999435446834 1115 PPR001N0167641
2021-01-28,325.03,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC PISTA POLIESP. De 31-10-2020 a 30-11-2020,999435531489 1134 PPR001N0167647
2021-01-28,229.09,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CENTRE CIVIC De 31-10-2020 a 30-11-2020,082000255883 1372 PPR001N0169709
2021-01-28,124.68,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS CENTRE CIVIC De 01-10-2020 a 01-12-2020,086161879100 0407 PMR001N0527621
2021-01-28,1998.16,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC EL ROURE De 31-10-2020 a 30-11-2020,999435447764 1142 PPR001N0166098
2021-01-28,464.97,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS CAMP FUTBOL De 04-11-2020 a 30-11-2020,086161878899 0673 PMR001N0527393
2021-01-28,135.33,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM GAS ESCOLA BRESSOL BADABADOC De 28-09-2020 a 26-11-2020,086161878242 0352 PMR001N0524652
2021-01-28,227.12,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC LOCAL CREU ROJA De 03-09-2020 a 03-11-2020,082020712053 0475 PNR001N0375207
2021-01-28,4.25,02,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",COPIES IMPRESSORA TERRITORI 2020,2020-09125
2021-01-28,178.87,02,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",COPIES IMPRESSORA TERRITORI 2020,2020-09124
2021-01-28,7073.44,06,Serveis municipals i via pública,,,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT PUBLIC DESEMBRE  2020,20-01773
2021-01-28,242.0,20,Promoció econòmica,,,"FERNANDEZ LOPEZ, MANUELA  - IMAFER FOTOGRAFÍA",CAMPANYA FOTOS COMERCIANTS,2020-18
2021-01-28,1622.61,20,Promoció econòmica,,,"FERNANDEZ LOPEZ, MANUELA  - IMAFER FOTOGRAFÍA",CAMPANYA FOTOS COMERCIANTS,2020-18
2021-01-28,272.25,20,Promoció econòmica,,,"FERNANDEZ LOPEZ, MANUELA  - IMAFER FOTOGRAFÍA",FOTOS CONCURS APARADORS,2020-19
2021-01-28,675.18,17,Ocupació,,,"GARCÍA SÁNCHEZ, SERGIO",CURS FOTOGRAFIA DIGITAL FORMACIÓ ADULTS,018-2020
2021-01-28,1990.0,08,Cultura,,,GERMANDAT DE POLINYA,ACTIVITATS NADAL,6
2021-01-28,1089.0,11,Educació,,,"GINKGO BILOBA GESTIÓ ( RODRIGUEZ TARRASON, NURIA )",HORES BOBILA DESEMBRE 2020,2020/12
2021-01-28,1161.0,11,Educació,,,"GINKGO BILOBA GESTIÓ ( RODRIGUEZ TARRASON, NURIA )",HORES BOBILA DESEMBRE 2020,2020/12
2021-01-28,38.37,10,Joventut,,,"GIROCOPI, SL - SISTEMES D'ORGANITZACIÓ, SA",COPIES IMPRESSORA CASAL JOVES,S 2020/S/2505
2021-01-28,520.3,20,Promoció econòmica,,,"GRUP PROTECTA ACCÉS I CONTROL D'ESBARJO, SL",CONTROL ACCESSOS FIRA DE NADAL,0391-2020
2021-01-28,182.11,08,Cultura,,,"GRUP PROTECTA ACCÉS I CONTROL D'ESBARJO, SL",SEGURETAT ACTE 27/12/20,0395-2020
2021-01-28,1523.39,18,Serveis de manteniment d'edificis i inversions,,,"HAPPYLUDIC PLAYGROUND AND URBAN EQUIPMENT, S.L.",PAPERERES VIA PUBLICA,20201693
2021-01-28,596.22,16,Serveis socials,,,"ILBA,S.L.",AJUTS SOCIALS ALIMENTACIO,0400001976
2021-01-28,30.25,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"IMPREMTA PAGÈS, SL",SOBRES REIS MAGS,404627
2021-01-28,223.85,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"IMPREMTA PAGÈS, SL",SOBRES REIS MAGS,404627
2021-01-28,794.93,13,Esports,,,"INTEGRACION SOCIAL DE MINUSVALIDOS, SL",SERVEI DE COND. I MANT. CAMP DE FUTBOL MUNICIPAL. DE NOVEMBRE 2020,200874
2021-01-28,1438.03,06,Serveis municipals i via pública,,,"INTEGRACION SOCIAL DE MINUSVALIDOS, SL",SERVEI DE COND. I MANT. CAMP DE FUTBOL MUNICIPAL. DE NOVEMBRE 2020,200874
2021-01-28,646.14,18,Serveis de manteniment d'edificis i inversions,,,"INTEGRACION SOCIAL DE MINUSVALIDOS, SL",SERVEI EXTRAORDINARI DE CONSERGERIA A LA PISTA DEL TURÓ MES DE NOVEMBRE,200873
2021-01-28,1761.76,18,Serveis de manteniment d'edificis i inversions,,,"INTEGRACION SOCIAL DE MINUSVALIDOS, SL",SERVEI DE NETEJA DE LA PISTA DEL TURÓ DE POLINYA MES DE NOVEMBRE 2020,200872
2021-01-28,23.29,18,Serveis de manteniment d'edificis i inversions,,,IROLIA VALLES,MATERIAL ELÈCTRIC,006000891
2021-01-28,1610.44,18,Serveis de manteniment d'edificis i inversions,,,"JOMAG, SL",LLOGUER NAU BRIGADA GENER 2021,0001-2021
2021-01-28,1234.2,20,Promoció econòmica,,,"LA CREMALLERA TEATRE, SL",ESPECTACLE FIRA DE NADAL,49/20
2021-01-28,423.5,02,Serveis generals,,,"LISBONA MILLAN, CARMEN",LLOGUER LOCAL JUTJAT PLAZA VILA Nº 6 BIS -GENER 2021,2
2021-01-28,217.95,02,Serveis generals,,,"LOOPS CLOUD COMPUTING, SL",INCIDENCIA INFORMATICA,1 001489
2021-01-28,429.55,18,Serveis de manteniment d'edificis i inversions,,,"MANTENIMIENTOS INTEGRALES 311, SL",MANTENIMENT CTRA. DE SENTMENAT EN EL TRAM COMPRÈS ENTRE ELS CARRERS AMETLLERS I RAMONEDA.  ,20 2025
2021-01-28,33.32,18,Serveis de manteniment d'edificis i inversions,,,"MARCTECNIC POLINYA, S. L.",MATERIALS BRIGADA,7516
2021-01-28,1951.49,18,Serveis de manteniment d'edificis i inversions,,,"MARSAL EXCAVACIONS, S.L.",REPARACIO PAVIMENT ASFALTIC PINTOR FORTUNY,20301
2021-01-28,550.0,16,Serveis socials,,,"MARSAL SOLER ANGEL I CIA, CB",LLOGUER PIS SOCIAL GENER 2021,Emit- 1350
2021-01-28,936.0,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"MIRADA LOCAL, SL",REDACCIO I DISSENY GRAFIC BUTLLETI  DESEMBRE 2020,1512
2021-01-28,179.69,10,Joventut,,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENT  NADAL QUE MAI A POLINYÀ,2020000104
2021-01-28,145.2,20,Promoció econòmica,,,"ORTEGA ROBLES, FRANCESC  XAVIER",ENTREGA CARMANYOLAS A COMERÇOS PER CAMPANYA,2020000112
2021-01-28,179.69,20,Promoció econòmica,,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENT CARTES COMERÇ COVID 19,2020000105
2021-01-28,453.75,20,Promoció econòmica,,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENT CARTES COMERÇ COVID 19,2020000107
2021-01-28,705.89,08,Cultura,,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENET CARTES REIS MAGS,2020000110
2021-01-28,319.44,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"ORTEGA ROBLES, FRANCESC  XAVIER",REPARTIMENT BUTLLETÍ NOVEMBRE 2020,2020000103
2021-01-28,115.25,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL",REVISIÓ ALARMA ESCOLA POLINYÀ,Emit- 496
2021-01-28,24549.18,06,Serveis municipals i via pública,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",SERVEI JARDINERIA DESEMBRE 2020,P 2020/P/34
2021-01-28,47752.7,06,Serveis municipals i via pública,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",MANTENIMENT JARDINERIA JULIOL I AGOST 2020,P 2020/P/33
2021-01-28,60.0,02,Serveis generals,,,QUIRÓN PREVENCIÓN SLU,REALITZACIO DEL TEST DE DIAGNÓSTIC RÁPID COVID-19 (12 UNITATS),FC 2200062467
2021-01-28,981.84,13,Esports,,,"RASDAL DXT, SL",4 BANCS CAMP FUTBOL,363
2021-01-28,17.0,15,Salut i consum ,,,"REIXACH PIÑAR, EVA",ACTUACIONS ANIMALS,051020
2021-01-28,88.33,15,Salut i consum ,,,"REIXACH PIÑAR, EVA",ACTUACIONS ANIMALS,031020
2021-01-28,8.5,15,Salut i consum ,,,"REIXACH PIÑAR, EVA",ACTUACIONS ANIMALS,041020
2021-01-28,131.78,15,Salut i consum ,,,"REIXACH PIÑAR, EVA",ACTUACIONS ANIMALS,011020
2021-01-28,60.48,02,Serveis generals,,,"RICOH ESPAÑA, S.L.U.",ARRENDAMENT FINANCER 25 PC'S NOVEMBRE 2020,843216898
2021-01-28,749.2,02,Serveis generals,,,"RICOH ESPAÑA, S.L.U.",ARRENDAMENT FINANCER 25 PC'S NOVEMBRE 2020,843216898
2021-01-28,326.26,02,Serveis generals,,,"RICOH ESPAÑA, S.L.U.",ARRENDAMENT FINANCER 10 PC'S  DEL DESEMBRE 2020,843233797
2021-01-28,23.32,11,Educació,,,"RICOH, SISTEMAS UTE",COPIES DESEMBRE ESCOLA BRESSOL BADABADOC,21145
2021-01-28,2.05,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA GINESTA  -  01/12/2020 31/12/2020,20700
2021-01-28,74.07,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA GINESTA  -  01/12/2020 31/12/2020,20700
2021-01-28,2.27,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA GINESTA  - 01/11/2020 30/11/2020,20777
2021-01-28,73.85,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA GINESTA  - 01/11/2020 30/11/2020,20777
2021-01-28,2.05,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA BADABADOC   - 1/12/2020 31/12/2020,20701
2021-01-28,74.07,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA BADABADOC   - 1/12/2020 31/12/2020,20701
2021-01-28,280.19,03,Seguretat ciutadana,,,"RICOH, SISTEMAS UTE",COPIES IMPRESSORA NOV. I DESEMBRE 2020 POLICIA LOCAL,MULTIFAC
2021-01-28,35.1,11,Educació,,,"RICOH, SISTEMAS UTE",COPIAS NOV. GINESTA,21118
2021-01-28,14.56,11,Educació,,,"RICOH, SISTEMAS UTE",EDUCACIO NOV. COPIES BADABADOC,20983
2021-01-28,246.07,08,Cultura,,,"RUBIO COMINO, MONTSERRAT - TRONCHETA MONTSE",MATERIAL DE NADAL,20-1216
2021-01-28,60.06,16,Serveis socials,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",PLANTES CARITAS/ CRUZ ROJA,024 024
2021-01-28,659.93,02,Serveis generals,,,SALICRU,CONTRACTE MANTENIMIENT SAI SLC-6000-TWIN RT2,205003252
2021-01-28,42.12,18,Serveis de manteniment d'edificis i inversions,,,"SALTOKI BARBERÀ, SL",MATERIALS,105679
2021-01-28,39.2,04,Urbanisme,,,"SALTOKI BARBERÀ, SL",TARJETA RECARGA RFID VE PERSONALIZADA,111845
2021-01-28,174.24,04,Urbanisme,,,"SALTOKI BARBERÀ, SL",TARJETA RECARGA RFID VE PERSONALIZADA,111846
2021-01-28,4.36,04,Urbanisme,,,"SALTOKI BARBERÀ, SL",TARJETA RECARGA RFID VE PERSONALIZADA,111844
2021-01-28,76.84,18,Serveis de manteniment d'edificis i inversions,,,"SALTOKI BARBERÀ, SL",MATERIALS BRIGADA,109674
2021-01-28,1007.77,18,Serveis de manteniment d'edificis i inversions,,,"SALTOKI BARBERÀ, SL",MATERIALS ILLUMINÀRIA PORXADA AJUNTAMENT,108531
2021-01-28,79.86,18,Serveis de manteniment d'edificis i inversions,,,"SALTOKI BARBERÀ, SL",MATERIALS BRIGADA,108723
2021-01-28,514.99,13,Esports,,,"SALTOKI BARBERÀ, SL",INSTAL·LACIÓ ELÈCTRICA OBRA REFORMA OFICINA CAMP DE FUTBOL,84287
2021-01-28,5.45,18,Serveis de manteniment d'edificis i inversions,,,"SALTOKI BARBERÀ, SL",MATERIALS BRIGADA,108722
2021-01-28,0.01,18,Serveis de manteniment d'edificis i inversions,,,"SAMCLA-ESIC, SL",CONTRACTE MANTENIMENT PROG. GESTIO (SAMCLAWEB) XARXA REG POLINYA DESEMBRE 2020,872039570
