#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
01,336,68900,ALTRES DESPESES EN INVERSIONS DE BÉNS PATRIMONIALS,0.0,23000.0,23000.0,0.0
01,336,22606,PATRIMONI,8000.0,0.0,8000.0,0.0
01,912,23100,LOCOMOCIÓ MENBRES ÒRGANS DE GOVERN,500.0,0.0,500.0,0.0
01,912,48302,APORTACIÓ AL GRUP POLÍTIC PDeCAT,4320.0,0.0,4320.0,0.0
01,912,10000,RETRIBUCIONS BÀSIQUES I ALTRES RENDIMENTS,152953.0,-20725.96,132227.04,77806.0
01,912,22601,DESPESES DIVERSES,7000.0,0.0,7000.0,6722.79
01,912,48300,APORTACIO A GRUPS POLITICS,0.0,0.0,0.0,0.0
01,912,48303,APORTACIÓ AL GP.. I P CATALUNYA PELS  VERDS ESQUERRA ALT.ENT,0.0,0.0,0.0,0.0
01,912,21400,REPARACIO I MANTENIMENT MATERIAL TRANSPORT PRESIDENCIA,0.0,0.0,0.0,2147.28
01,912,48301,APORTACIO AL GRUP POLÍTIC PSC-CP,10080.0,0.0,10080.0,7560.0
01,912,23300,ALTRES INDEMNITZACIONS,20000.0,0.0,20000.0,11240.0
01,912,48307,APORTACIÓ AL GRUP POLÍTIC PARTIT DEMÒCRATA EUPEU CATALÀ,0.0,0.0,0.0,3240.0
01,912,23000,DIETES MEMBRES ORGANS DE GOVERN,300.0,0.0,300.0,0.0
01,912,22200,SERVEIS DE TELECOMUNICACIONS,0.0,0.0,0.0,0.0
01,912,16000,SEGURETAT SOCIAL ÒRGANS DE GOVERN,53691.0,0.0,53691.0,25103.98
01,912,22103,COMBUSTIBLE VEHICLE PRESIDÈNCIA,1000.0,0.0,1000.0,0.0
01,912,48305,APORTACIÓ AL GRUP POLÍTIC PARTIT POPULAR,0.0,0.0,0.0,0.0
01,912,48308,APORTACIÓ AL GRUP POLINYÀ EN COMÚ PODEM,0.0,0.0,0.0,3240.0
01,912,22199,ALTRES SUBMINISTRAMENTS,0.0,0.0,0.0,961.44
01,912,48306,APORTACIÓ AL GRUP POLÌTIC ESQUERRA REPUBLICANA-AM,5040.0,0.0,5040.0,3780.0
01,912,48304,APORTACIÓ AL GRUP POLÍTIC POLINYÀ EN COMÚ PODEM,4320.0,0.0,4320.0,0.0
01,920,12101,COMPLEMENT ESPECÍFIC,148847.0,0.0,148847.0,99965.17
01,920,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,38000.0,0.0,38000.0,27513.14
01,920,15100,GRATIFICACIONS,2000.0,1186.16,3186.16,1921.91
01,920,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,28362.0,0.0,28362.0,20588.32
01,920,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,42316.0,0.0,42316.0,30406.7
01,920,12003,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C1,21455.0,0.0,21455.0,15554.42
01,920,12000,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A1,15928.0,0.0,15928.0,11678.89
01,920,15000,PRODUCTIVITAT,6000.0,0.0,6000.0,4000.0
01,920,14300,ALTRE PERSONAL ATIPIC,0.0,0.0,0.0,0.0
01,920,12004,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C2,27278.0,0.0,27278.0,14873.22
01,920,12006,TRIENNIS,17108.0,0.0,17108.0,10939.69
01,920,12100,COMPLEMENT DE DESTINACIÓ,45364.0,0.0,45364.0,30315.44
01,920,16000,SEGURETAT SOCIAL PERSONAL PRESIDENCIA,98442.0,0.0,98442.0,67445.84
01,920,12001,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A2,14006.0,0.0,14006.0,10216.37
02,011,91302,AMORTITZACIÓ PRÈSTECS A MIG I LLARG FORA DEL S.PÚBLIC,0.0,0.0,0.0,0.0
02,011,91100,AMORTITZ. PRESTECS A MIG I LLARG DEL S.PUB.,108000.0,0.0,108000.0,107957.74
02,011,31000,INTERESSOS PRÉSTEC DEL SECTOR PRIVAT I OP. TRESORERIA,25000.0,0.0,25000.0,14777.07
02,011,91300,AMORTITZACIO PRÈSTECS A MIG I LLARG FORA DEL S.PÚBLIC,570000.0,0.0,570000.0,459328.63
02,221,16000,SEGURETAT SOCIAL FORMACIÓ I ACCIÓ SOCIAL,0.0,0.0,0.0,0.0
02,221,16204,ACCIÓ SOCIAL PERSONAL,39940.0,0.0,39940.0,32190.87
02,221,16200,FORMACIO I PERFECCIONAMENT PERSONAL,10000.0,0.0,10000.0,1081.0
02,221,16106,INDEMNITZACIONS,0.0,0.0,0.0,973.65
02,491,62900,INSTAL.LACIÓ INFRAESTRUCTURA WI-FI,0.0,14983.97,14983.97,14983.97
02,912,22200,SERVEIS DE TELECOMUNICACIONS,0.0,0.0,0.0,0.0
02,920,62501,MOBILIARI I ESTRIS,5000.0,186.72,5186.72,3684.5
02,920,21500,MANTENIMENT MOBILIARI I ESTRIS,5000.0,843.05,5843.05,3710.71
02,920,22602,PUBLICITAT I PROPAGANDA,5000.0,0.0,5000.0,129.13
