#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
01,912,23100,LOCOMOCIÓ MENBRES ÒRGANS DE GOVERN,500.0,0.0,500.0,0.0
01,912,48301,APORTACIO AL GRUP POLÍTIC CANDIDATURA DE PROGRÉS,10080.0,0.0,10080.0,10080.0
01,912,48304,APORTACIÓ AL GP.ASSOC.GUANYEM/GANEMOS POLINYÀ SÍ SE PUEDE,0.0,0.0,0.0,0.0
01,912,48308,APORTACIÓ AL GRUP POLINYÀ EN COMÚ PODEM,4320.0,0.0,4320.0,4320.0
01,912,22601,DESPESES DIVERSES,7000.0,1035.0,8035.0,1875.3
01,912,22103,COMBUSTIBLES I CARBURANTS,1000.0,0.0,1000.0,0.0
01,912,48306,APORTACIÓ AL GRUP POLÌTIC ESQUERRA REPUBLICANA DE CATALUNYA,5040.0,0.0,5040.0,5040.0
01,912,10000,RETRIBUCIONS BÀSIQUES I ALTRES RENDIMENTS,152953.0,-40000.0,112953.0,107901.0
01,912,22200,SERVEIS DE TELECOMUNICACIONS,0.0,0.0,0.0,0.0
01,912,23300,ALTRES INDEMNITZACIONS,20000.0,0.0,20000.0,20140.0
01,912,48303,APORTACIÓ AL GP.. I P CATALUNYA PELS  VERDS ESQUERRA ALT.ENT,0.0,0.0,0.0,0.0
01,912,48300,APORTACIO A GRUPS POLITICS,0.0,0.0,0.0,0.0
01,912,48305,APORTACIÓ AL GRUP POLÍTIC PARTIT POPULAR,0.0,0.0,0.0,0.0
01,912,16000,SEGURETAT SOCIAL ÒRGANS DE GOVERN,53691.0,-15000.0,38691.0,33634.63
01,912,22199,ALTRES SUBMINISTRAMENTS,0.0,3948.58,3948.58,8672.35
01,912,48302,APORTACIÓ AL GRUP POLÍTIC  CONVERGÈNCIA I UNIÓ,0.0,0.0,0.0,0.0
01,912,48307,APORTACIÓ AL GRUP POLÍTIC PARTIT DEMÒCRATA EUPEU CATALÀ,4320.0,0.0,4320.0,4320.0
01,912,23000,DIETES MEMBRES ORGANS DE GOVERN,300.0,0.0,300.0,0.0
01,920,12003,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C1,22636.0,0.0,22636.0,21454.76
01,920,16000,SEGURETAT SOCIAL PERSONAL PRESIDENCIA,99863.0,0.0,99863.0,101683.19
01,920,15100,GRATIFICACIONS,2000.0,0.0,2000.0,427.25
01,920,14300,ALTRE PERSONAL ATIPIC,0.0,0.0,0.0,0.0
01,920,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,37158.0,0.0,37158.0,37999.72
01,920,12001,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A2,13732.0,0.0,13732.0,14006.28
01,920,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,27306.0,0.0,27306.0,27853.5
01,920,12100,COMPLEMENT DE DESTINACIÓ,48194.0,0.0,48194.0,45365.72
01,920,12006,TRIENNIS,16382.0,0.0,16382.0,15868.98
01,920,12000,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A1,15616.0,0.0,15616.0,15928.12
01,920,12101,COMPLEMENT ESPECÍFIC,146263.0,0.0,146263.0,149313.07
01,920,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,41703.0,0.0,41703.0,42315.56
01,920,12004,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C2,26743.0,0.0,26743.0,27281.61
