#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
11200,IMPOST SOBRE BENS DE NATURALESA RÚSTEGA,16000.0,0.0,16000.0,0.0
11301,IMPOST SOBRE BENS DE NATURALESA URBANA,3650000.0,0.0,3650000.0,9553.88
11500,IMPOST SOBRE VEHICLES DE TRACCIÓ MECÀNICA,650000.0,0.0,650000.0,603760.93
11600,IMPOST SOBRE INCREMENT DE VALORS TERRENYS NATURALESA URBANA,1370000.0,0.0,1370000.0,9347.24
13000,IMPOST SOBRE ACTIVITATS EMPRESARIALS,1800000.0,0.0,1800000.0,11060.2
29000,"IMPOST SOBRE CONSTRUCCIONS, INSTAL·LACIONS I OBRES",700000.0,0.0,700000.0,136284.56
30000,ABASTAMENT D'AIGUA,0.0,0.0,0.0,0.0
30200,RECOLLIDA ESCOMBRARIES,320000.0,0.0,320000.0,-97.0
30201,SERVEI RECOLLIDA ESCOMBRARIES INDUSTRIALS,68000.0,0.0,68000.0,0.0
30500,CEMENTIRI MUNICIPAL,10000.0,0.0,10000.0,1164.9
31100,ACTIVITATS GENT GRAN,1000.0,0.0,1000.0,620.0
31200,ACTIVITATS ENSENYAMENT,0.0,0.0,0.0,0.0
31201,PLA DE FORMACIÓ,1000.0,0.0,1000.0,-19.0
31301,ACTIVITATS ESPORTIVES,2000.0,0.0,2000.0,0.0
31306,INSTAL·LACIONS ESPORTIVES,1000.0,0.0,1000.0,0.0
31307,PISCINA ESTIU,0.0,0.0,0.0,0.0
31400,ACTIVITATS CULTURALS,1000.0,0.0,1000.0,216.0
31500,ACTIVITATS JUVENILS,41000.0,0.0,41000.0,0.0
31600,ACTIVITATS PROMOCIÓ ECONÒMICA,0.0,0.0,0.0,0.0
31903,RECOLLIDA ANIMALS DOMÈSTICS,1000.0,0.0,1000.0,100.0
32100,LLICÈNCIES URBANÍSTIQUES,250000.0,0.0,250000.0,43524.05
32200,LLICÈNCIES DE PRIMERA OCUPACIÓ,40000.0,0.0,40000.0,0.0
32500,SERVEIS ADMINISTRATIUS,10000.0,0.0,10000.0,71.0
32600,TAXA PER RETIRADA DE VEHICLES,10000.0,0.0,10000.0,1565.0
32700,LLICÈNCIES AUTOTAXIS,1000.0,0.0,1000.0,0.0
32800,LLICÈNCIES ACTIVITATS,100000.0,0.0,100000.0,9483.85
32901,TAXA LLICENCIA GOSSOS POTENCIALMENT PERILLOSOS,1000.0,0.0,1000.0,280.0
33100,DISTINTIUS I PLAQUES I ENTRADA VEHICLES,95000.0,0.0,95000.0,211.5
33200,APROFITAMENT ESPECIAL EMP. EXPLOTADORES SUBMINISTRAMENTS,300000.0,0.0,300000.0,59480.39
33300,APROFITAMENT ESPECIAL EMP. EXPLOTADORES S.TELECOMUNICACIONS,11000.0,0.0,11000.0,1130.28
33500,TAXA UTILITZACIÓ DOMINI PÚBLIC,20000.0,0.0,20000.0,6043.65
33800,"APROFITAMENT VOL, SOL I SUBSÒL, CONVENI TELEFÒNICA",40000.0,0.0,40000.0,7329.95
33901,TAXA UTILITZACIÓ LOCALS I INSTAL.LACIONS MUNICIPALS,1000.0,0.0,1000.0,0.0
34201,ESCOLA BRESSOL,90000.0,0.0,90000.0,25687.55
34301,ACTIVITATS ESPORTIVES,0.0,0.0,0.0,0.0
34302,INSTAL.LACIONS ESPORTIVES,0.0,0.0,0.0,0.0
34900,PREU PÚBLIC PER INSERCIÓ PUBLICITAT,0.0,0.0,0.0,0.0
34901,PREU PUBLIC PRESTACIÓ SERVEIS CAN GAVARRA,70000.0,0.0,70000.0,20835.0
34902,PREU PÚB. PRESTACIÓ SERV.INSTAL.LAC. I ACTIVITATS ESPORTIVES,40000.0,0.0,40000.0,0.0
38900,REINTEGRAMENTS EXERCICIS TANCATS,0.0,0.0,0.0,5541.74
39100,SANCIONS TRIBUTARIES,20000.0,0.0,20000.0,0.0
39120,MULTES TRANSIT,120000.0,0.0,120000.0,79275.0
39130,MULTES COERCITIVES AREA TERRITORI,0.0,0.0,0.0,0.0
39190,ALTRES MULTES I SANCIONS,30000.0,0.0,30000.0,14721.1
39200,RECÀRREC D'EXTEMPORANEÏTAT,5000.0,0.0,5000.0,1095.32
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,22000.0,0.0,22000.0,4156.69
39710,ALTRES INGRESSOS PER APROFITAMENTS URBANÍSTICS,0.0,0.0,0.0,0.0
39901,ALTRES INGRESSOS DIVERSOS,10000.0,0.0,10000.0,2042.09
39902,REINTEGRE COSTES JUDICIALS,0.0,0.0,0.0,0.0
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,63000.0,0.0,63000.0,0.0
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000.0,0.0,20000.0,7741.24
39906,RECLAMACIÓ DANYS,0.0,0.0,0.0,5098.16
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0.0,0.0,0.0,0.0
39910,lINGRESSOS PER CESSIONS HABITTGE SOCIAL,1200.0,0.0,1200.0,884.2
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1670000.0,0.0,1670000.0,320943.34
42090,ALTRES TRANSF.CORRENTS DE L'ADMCIO. DE L'ESTAT,0.0,0.0,0.0,0.0
45000,FONS DE COOPERACIÓ,230500.0,0.0,230500.0,0.0
45002,CONVENIS DE MANTENIMENT DE SERVEIS SOCIALS,0.0,0.0,0.0,0.0
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,235300.0,0.0,235300.0,0.0
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,0.0,93916.0,93916.0,49389.6
46100,ALTRES TRANSFERÈNCIES,370000.0,84121.43,454121.43,25274.43
46200,TRANSFERÈNCIES D'AJUNTAMENTS,0.0,27034.2,27034.2,0.0
46500,ALTRES TRANSFERÈNCIES,200000.0,0.0,200000.0,0.0
46600,D'ALTRES ENTITATS QUE AGRUPEN MUNICIPIS,0.0,0.0,0.0,0.0
47000,TRANSFERÈNCIES CORRENTS D'EMPRESES,1000.0,0.0,1000.0,0.0
48000,DE FAMILIES I INSTITUCIONS SENSE ANIM DE LUCRE,0.0,0.0,0.0,0.0
52000,INTERESSOS DE CAIXES I BANCS,0.0,0.0,0.0,0.0
54100,ARRENDAMENT FINQUES,0.0,0.0,0.0,0.0
55000,CONCESSIONS ADMINISTRATIVES,51300.0,0.0,51300.0,46830.7
60000,ALIENACIÓ DE TERRENYS,0.0,0.0,0.0,345033.58
61900,ALIENACIÓ D'ALTRES INVERSIONS REALS,0.0,0.0,0.0,0.0
75080,ALTRES TRANSFERÈNCIES DE CAPITAL DE LA COM.AUTONOMA,0.0,0.0,0.0,0.0
75300,DE SOC MERC ENT PÚB EMPR I ALTRES ORGA PÚB DEPEN DE CCAA,0.0,0.0,0.0,0.0
76100,DE DIPUTACIONS,0.0,471165.56,471165.56,0.0
79100,DE FEDER,0.0,0.0,0.0,0.0
79700,SUBVENCIONS DE LA COMUNITAT EUROPEA,0.0,0.0,0.0,0.0
