#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
11200,IMPOST SOBRE BENS DE NATURALESA RÚSTEGA,12000.0,0.0,12000.0,12333.73
11301,IMPOST SOBRE BENS DE NATURALESA URBANA,3350000.0,0.0,3350000.0,3317406.43
11500,IMPOST SOBRE VEHICLES DE TRACCIÓ MECÀNICA,650000.0,0.0,650000.0,630842.33
11600,IMPOST SOBRE INCREMENT DE VALORS TERRENYS NATURALESA URBANA,1500000.0,0.0,1500000.0,875020.62
13000,IMPOST SOBRE ACTIVITATS EMPRESARIALS,1600000.0,0.0,1600000.0,1655964.23
29000,"IMPOST SOBRE CONSTRUCCIONS, INSTAL·LACIONS I OBRES",400000.0,0.0,400000.0,367822.58
30000,ABASTAMENT D'AIGUA,0.0,0.0,0.0,30146.56
30200,RECOLLIDA ESCOMBRARIES,285000.0,0.0,285000.0,280675.5
30201,SERVEI RECOLLIDA ESCOMBRARIES INDUSTRIALS,71000.0,0.0,71000.0,66926.92
30500,CEMENTIRI MUNICIPAL,15000.0,0.0,15000.0,8025.85
31100,ACTIVITATS GENT GRAN,4000.0,0.0,4000.0,4647.0
31200,ACTIVITATS ENSENYAMENT,0.0,0.0,0.0,684.70
31201,PLA DE FORMACIÓ,3000.0,0.0,3000.0,1948.06
31301,ACTIVITATS ESPORTIVES,1000.0,0.0,1000.0,1623.0
31306,INSTAL·LACIONS ESPORTIVES,1000.0,0.0,1000.0,737.08
31400,ACTIVITATS CULTURALS,4000.0,0.0,4000.0,288.0
31500,ACTIVITATS JUVENILS,40000.0,0.0,40000.0,36497.0
31600,ACTIVITATS PROMOCIÓ ECONÒMICA,2000.0,0.0,2000.0,0.0
31903,RECOLLIDA ANIMALS DOMÈSTICS,1500.0,0.0,1500.0,660.5
32100,LLICÈNCIES URBANÍSTIQUES,175000.0,0.0,175000.0,185221.06
32200,CEDULES D'HABILITAT I LLICÈNCIES DE PRIMERA OCUPACIÓ,30000.0,0.0,30000.0,20215.10
32500,SERVEIS ADMINISTRATIUS,7000.0,0.0,7000.0,9663.09
32600,TAXA PER RETIRADA DE VEHICLES,10000.0,0.0,10000.0,8535.0
32700,LLICÈNCIES AUTOTAXIS,500.0,0.0,500.0,222.2
32800,LLICÈNCIES ACTIVITATS,153600.0,0.0,153600.0,90969.93
32901,TAXA LLICENCIA GOSSOS POTENCIALMENT PERILLOSOS,500.0,0.0,500.0,165.6
33100,DISTINTIUS I PLAQUES I ENTRADA VEHICLES,90000.0,0.0,90000.0,87690.16
33200,APROFITAMENT ESPECIAL EMP. EXPLOTADORES SUBMINISTRAMENTS,300000.0,0.0,300000.0,200530.37
33300,APROFITAMENT ESPECIAL EMP. EXPLOTADORES S.TELECOMUNICACIONS,6000.0,0.0,6000.0,1723.03
33500,TAXA UTILITZACIÓ DOMINI PÚBLIC,81000.0,0.0,81000.0,42793.38
33800,"APROFITAMENT VOL, SOL I SUBSÒL, CONVENI TELEFÒNICA",40000.0,0.0,40000.0,35887.73
33901,TAXA UTILITZACIÓ LOCALS I INSTAL.LACIONS MUNICIPALS,3000.0,0.0,3000.0,396.5
34201,ESCOLA BRESSOL,210000.0,0.0,210000.0,176771.58
34900,PREU PÚBLIC PER INSERCIÓ PUBLICITAT,0.0,0.0,0.0,154.6
34901,PREU PUBLIC PRESTACIÓ SERVEIS CAN GAVARRA,60000.0,0.0,60000.0,57924.25
38900,Altres reintegraments d'operacions corrents,0.0,0.0,0.0,226.26
39100,MULTES PER INFRACCIONS URBANISTIQUES,0.0,0.0,0.0,-801.65
39120,MULTES TRANSIT,40000.0,0.0,40000.0,43168.25
39130,MULTES COERCITIVES AREA TERRITORI,10000.0,0.0,10000.0,0.0
39190,ALTRES MULTES I SANCIONS,25000.0,0.0,25000.0,93104.0
39200,RECÀRREC D'EXTEMPORANEÏTAT,6000.0,0.0,6000.0,6210.03
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,50000.0,0.0,50000.0,29693.53
39710,Altres ingressos per aprofitaments urbanístics.,0.0,0.0,0.0,173877.0
39901,ALTRES INGRESSOS DIVERSOS,15000.0,0.0,15000.0,4380.02
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,45000.0,0.0,45000.0,55022.45
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000.0,0.0,20000.0,16671.95
39906,RECLAMACIÓ DANYS,0.0,0.0,0.0,32145.47
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0.0,0.0,0.0,4623.89
39910,Ingressos per cessions habitatge social,0.0,0.0,0.0,2297.53
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1595000.0,0.0,1595000.0,1462330.37
45000,FONS DE COOPERACIÓ,130000.0,0.0,130000.0,119673.33
45002,CONVENIS DE MANTENIMENT DE SERVEIS SOCIALS,25600.0,0.0,25600.0,0.0
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,85000.0,72840.54,157840.54,68585.3
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,20000.0,0.0,20000.0,14000.0
46100,ALTRES TRANSFERÈNCIES,370000.0,4800.0,374800.0,312150.09
46500,ALTRES TRANSFERÈNCIES,150000.0,0.0,150000.0,103343.62
47000,TRANSFERÈNCIES CORRENTS D'EMPRESES,5000.0,0.0,5000.0,2469.0
48000,DE FAMILIES I INSTITUCIONS SENSE ANIM DE LUCRE,0.0,0.0,0.0,0.0
52000,INTERESSOS DE CAIXES I BANCS,500.0,0.0,500.0,0.0
54100,ARRENDAMENT FINQUES,20280.0,0.0,20280.0,11138.16
55000,CONCESSIONS ADMINISTRATIVES,70000.0,0.0,70000.0,56745.63
60000,ALIENACIÓ DE TERRENYS,0.0,0.0,0.0,0.0
75080,Altres transferències de capital de la Admón Gnral de la C.A,54562.39,0.0,54562.39,0.0
76100,DE DIPUTACIONS,1116738.0,161865.25,1278603.25,31830.85
76500,De Comarques.,0.0,3630.51,3630.51,0.0
87000,PER A DESPESES GENERALS,0.0,802319.0,802319.0,0.0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0.0,0.0,0.0,0.0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,174999.61,0.0,174999.61,71000.0
91300,PRESTECS REBUTS A LLARG TERMINI FORA DEL SECTOR PÚBLIC,0.0,0.0,0.0,0.0
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,0.0,0.0,0.0,0.0
