#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
1,912,10000,RETRIBUCIONS BÀSIQUES I ALTRES RENDIMENTS,118468.0,0.0,118468.0,118468.0
1,912,16000,SEGURETAT SOCIAL ÒRGANS DE GOVERN,38561.0,0.0,38561.0,35071.07
1,912,22199,Altres subministraments.,0.0,0.0,0.0,0.0
1,912,22200,SERVEIS DE TELECOMUNICACIONS,0.0,0.0,0.0,59.74
1,912,22601,DESPESES DIVERSES,4000.0,3500.0,7500.0,6652.43
1,912,23000,DIETES MEMBRES ORGANS DE GOVERN,300.0,0.0,300.0,0.0
1,912,23100,LOCOMOCIÓ MEMBRES ÒRGANS DE GOVERN,500.0,0.0,500.0,0.0
1,912,23300,ALTRES INDEMNITZACIONS,19000.0,0.0,19000.0,18719.0
1,912,48300,APORTACIO A GRUPS POLITICS,0.0,0.0,0.0,0.0
1,912,48301,APORTACIO AL GRUP POLÍTIC CANDIDATURA DE PROGRÉS,6449.0,0.0,6449.0,6448.20
1,912,48302,APORTACIÓ AL GRUP POLÍTIC  CONVERGÈNCIA I UNIÓ,6449.0,0.0,6449.0,6448.20
1,912,48303,APORTACIÓ AL GP.. I P CATALUNYA PELS  VERDS ESQUERRA ALT.ENT,4289.0,0.0,4289.0,4288.20
1,912,48304,APORTACIO AL GP ASOC.GUANYEM/GANEMOS POLINYÀ SI SE PUEDE,5009.0,0.0,5009.0,5008.20
1,912,48305,APORTACIÓ AL GRUP POLÍTIC PARTIT POPULAR,4289.0,0.0,4289.0,4288.20
1,912,48306,APORTACIÓ AL GRUP POLÌTIC ESQUERRA REPUBLICANA DE CATALUNYA,4289.0,0.0,4289.0,4288.20
1,920,12001,Sous del Grup A2.,0.0,0.0,0.0,4160.04
1,920,12003,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C1,10181.0,0.0,10181.0,10083.76
1,920,12004,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C2,8473.0,0.0,8473.0,8547.18
1,920,12006,TRIENNIS,2754.0,0.0,2754.0,3551.22
1,920,12100,COMPLEMENT DE DESTINACIÓ,9895.0,0.0,9895.0,12600.97
1,920,12101,COMPLEMENT ESPECÍFIC,26824.0,0.0,26824.0,39545.45
1,920,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,0.0,0.0,0.0,0.0
1,920,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,0.0,0.0,0.0,0.0
1,920,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,35137.0,0.0,35137.0,34580.22
1,920,14300,ALTRE PERSONAL ATÍPIC,0.0,0.0,0.0,0.0
1,920,15000,PRODUCTIVITAT,1800.0,0.0,1800.0,1800.0
1,920,15100,GRATIFICACIONS,0.0,0.0,0.0,596.55
1,920,16000,SEGURETAT SOCIAL PERSONAL PRESIDENCIA,25497.0,0.0,25497.0,26106.44
2,11,31000,INTERESSOS PRÉSTEC DEL SECTOR PRIVAT I OP. TRESORERIA,41000.0,-7400.0,33600.0,24397.04
2,11,31100,Desp. formalitz. modif. i cancelació pr. inter,0.0,0.0,0.0,0.0
2,11,91100,AMORTITZ. PRESTECS A MIG I LLARG DEL S.PUB.,85000.0,0.0,85000.0,71598.93
2,11,91300,AMORTITZACIO PRÈSTECS A MIG I LLARG FORA DEL S.PÚBLIC,735853.0,7400.0,743253.0,699129.51
2,11,91302,AMORTITZACIÓ PRÈSTECS A MIG I LLARG FORA DEL S.PÚBLIC,30147.0,0.0,30147.0,30146.56
2,221,16000,SEGURETAT SOCIAL FORMACIÓ I ACCIÓ SOCIAL,8640.0,0.0,8640.0,0.0
2,221,16106,INDEMNITZACIONS,0.0,0.0,0.0,11160.06
2,221,16200,FORMACIO I PERFECCIONAMENT PERSONAL,10000.0,0.0,10000.0,3106.2
2,221,16204,ACCIÓ SOCIAL PERSONAL,28140.0,0.0,28140.0,29207.50
2,912,22200,SERVEIS DE TELECOMUNICACIONS,0.0,0.0,0.0,0.0
2,920,12000,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A1,31364.0,-700.0,30664.0,14972.58
2,920,12001,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A2,40680.0,0.0,40680.0,35664.91
2,920,12003,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C1,52361.0,0.0,52361.0,50175.55
2,920,12004,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C2,43578.0,0.0,43578.0,45156.41
2,920,12006,TRIENNIS,28017.0,0.0,28017.0,23275.20
2,920,12100,COMPLEMENT DE DESTINACIÓ,93545.0,0.0,93545.0,76290.58
2,920,12101,COMPLEMENT ESPECÍFIC,282376.0,-7000.0,275376.0,257055.89
2,920,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,51946.0,0.0,51946.0,50070.93
2,920,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,76904.0,0.0,76904.0,76052.19
2,920,15000,PRODUCTIVITAT,9600.0,0.0,9600.0,8100.0
2,920,15100,GRATIFICACIONS,4000.0,0.0,4000.0,77.24
2,920,16000,SEGURETAT SOCIAL PERSONAL SERVEIS GENERALS,173492.0,-15302.71,158189.29,141508.89
2,920,21300,"REPARAC. MANTENIM. I CONSERV. MAQUINÀRIA, INSTAL·LAC. I UTIL",5500.0,0.0,5500.0,12296.02
2,920,21500,MANTENIMENT MOBILIARI I ESTRIS,6000.0,0.0,6000.0,4672.55
2,920,21600,MANTENIMENT EQUIPS INFORMÀTICS,3000.0,0.0,3000.0,5912.98
2,920,21900,MANTENIMENT PROGRAMES INFORMÀTICS,30000.0,0.0,30000.0,3108.14
2,920,22000,MATERIAL D'OFICINA,10000.0,0.0,10000.0,18041.72
2,920,22001,"PREMSA, REVISTES, LLIBRES I ALTRES PUBLICACIONS",10000.0,0.0,10000.0,9471.58
2,920,22002,MATERIAL INFORMÀTIC NO INVENTARIABLE,10000.0,0.0,10000.0,2963.51
2,920,22105,PRODUCTES ALIMENTARIS,1000.0,0.0,1000.0,933.07
2,920,22199,ALTRES SUBMINISTRAMENTS,1000.0,0.0,1000.0,708.52
2,920,22200,SERVEIS DE TELECOMUNICACIONS,10000.0,0.0,10000.0,9548.60
2,920,22201,COMUNICACIONS POSTALS,6000.0,0.0,6000.0,7182.26
2,920,22299,ALTRES DESPESES EN COMUNICACIONS,10000.0,0.0,10000.0,1554.95
2,920,22400,PRIMES ASSEGURANCES,36000.0,0.0,36000.0,34421.09
