#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
11200,IMPOST SOBRE BENS DE NATURALESA RÚSTEGA,13300.0,0.0,13300.0,15995.33
11301,IMPOST SOBRE BENS DE NATURALESA URBANA,3780000.0,0.0,3780000.0,3626572.54
11500,IMPOST SOBRE VEHICLES DE TRACCIÓ MECÀNICA,650000.0,0.0,650000.0,634289.55
11600,IMPOST SOBRE INCREMENT DE VALORS TERRENYS NATURALESA URBANA,758000.0,0.0,758000.0,1991455.14
13000,IMPOST SOBRE ACTIVITATS EMPRESARIALS,1680000.0,0.0,1680000.0,1758815.96
29000,"IMPOST SOBRE CONSTRUCCIONS, INSTAL·LACIONS I OBRES",780000.0,0.0,780000.0,563202.66
30000,ABASTAMENT D'AIGUA,0.0,0.0,0.0,0.0
30200,RECOLLIDA ESCOMBRARIES,300000.0,0.0,300000.0,304369.1
30201,SERVEI RECOLLIDA ESCOMBRARIES INDUSTRIALS,68000.0,0.0,68000.0,51618.59
30500,CEMENTIRI MUNICIPAL,12000.0,0.0,12000.0,10970.95
31100,ACTIVITATS GENT GRAN,4000.0,0.0,4000.0,1133.0
31200,ACTIVITATS ENSENYAMENT,0.0,0.0,0.0,0.0
31201,PLA DE FORMACIÓ,3000.0,0.0,3000.0,1751.0
31301,ACTIVITATS ESPORTIVES,1500.0,0.0,1500.0,1650.0
31306,INSTAL·LACIONS ESPORTIVES,0.0,0.0,0.0,120.0
31400,ACTIVITATS CULTURALS,2000.0,0.0,2000.0,144.0
31500,ACTIVITATS JUVENILS,41000.0,0.0,41000.0,13634.0
31600,ACTIVITATS PROMOCIÓ ECONÒMICA,0.0,0.0,0.0,0.0
31903,RECOLLIDA ANIMALS DOMÈSTICS,1000.0,0.0,1000.0,1247.51
32100,LLICÈNCIES URBANÍSTIQUES,350000.0,0.0,350000.0,179557.61
32200,LLICÈNCIES DE PRIMERA OCUPACIÓ,20000.0,0.0,20000.0,39731.17
32500,SERVEIS ADMINISTRATIUS,10000.0,0.0,10000.0,10810.2
32600,TAXA PER RETIRADA DE VEHICLES,10000.0,0.0,10000.0,8110.0
32700,LLICÈNCIES AUTOTAXIS,1000.0,0.0,1000.0,635.8
32800,LLICÈNCIES ACTIVITATS,100000.0,0.0,100000.0,75253.22
32901,TAXA LLICENCIA GOSSOS POTENCIALMENT PERILLOSOS,1000.0,0.0,1000.0,570.0
33100,DISTINTIUS I PLAQUES I ENTRADA VEHICLES,100000.0,0.0,100000.0,93823.14
33200,APROFITAMENT ESPECIAL EMP. EXPLOTADORES SUBMINISTRAMENTS,300000.0,0.0,300000.0,297935.12
33300,APROFITAMENT ESPECIAL EMP. EXPLOTADORES S.TELECOMUNICACIONS,3000.0,0.0,3000.0,10540.2
33500,TAXA UTILITZACIÓ DOMINI PÚBLIC,47000.0,0.0,47000.0,18278.6
33800,"APROFITAMENT VOL, SOL I SUBSÒL, CONVENI TELEFÒNICA",40000.0,0.0,40000.0,21088.76
33901,TAXA UTILITZACIÓ LOCALS I INSTAL.LACIONS MUNICIPALS,1000.0,0.0,1000.0,0.0
34201,ESCOLA BRESSOL,180000.0,0.0,180000.0,70864.72
34900,PREU PÚBLIC PER INSERCIÓ PUBLICITAT,0.0,0.0,0.0,0.0
34901,PREU PUBLIC PRESTACIÓ SERVEIS CAN GAVARRA,70000.0,0.0,70000.0,54000.0
34902,PREU PÚB. PRESTACIÓ SERV.INSTAL.LAC. I ACTIVITATS ESPORTIVES,40000.0,0.0,40000.0,0.0
38900,ALTRES REINTEGRAMENTS D'OPERACIONS CORRENTS,0.0,0.0,0.0,4235.71
39100,SANCIONS TRIBUTARIES,0.0,0.0,0.0,42430.61
39120,MULTES TRANSIT,120000.0,0.0,120000.0,103558.07
39130,MULTES COERCITIVES AREA TERRITORI,0.0,0.0,0.0,0.0
39190,ALTRES MULTES I SANCIONS,35000.0,0.0,35000.0,40023.6
39200,RECÀRREC D'EXTEMPORANEÏTAT,5000.0,0.0,5000.0,6980.16
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,20000.0,0.0,20000.0,-2174.88
39710,ALTRES INGRESSOS PER APROFITAMENTS URBANÍSTICS,0.0,0.0,0.0,0.0
39901,ALTRES INGRESSOS DIVERSOS,30000.0,0.0,30000.0,6428.12
39902,REINTEGRE COSTES JUDICIALS,0.0,0.0,0.0,7000.0
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,60000.0,0.0,60000.0,143808.65
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000.0,0.0,20000.0,6861.07
39906,RECLAMACIÓ DANYS,0.0,15564.24,15564.24,27483.85
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0.0,13975.3,13975.3,14000.5
39910,lINGRESSOS PER CESSIONS HABITTGE SOCIAL,6000.0,0.0,6000.0,2681.42
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1631759.0,0.0,1631759.0,1689499.85
42090,ALTRES TRANSF.CORRENTS DE L'ADMCIO. DE L'ESTAT,0.0,0.0,0.0,4396.08
45000,FONS DE COOPERACIÓ,120966.0,0.0,120966.0,158229.87
45002,CONVENIS DE MANTENIMENT DE SERVEIS SOCIALS,0.0,0.0,0.0,0.0
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,90000.0,80065.87,170065.87,241415.73
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,20000.0,0.0,20000.0,3512.71
46100,ALTRES TRANSFERÈNCIES,350000.0,383019.13,733019.13,547360.22
46200,TRANSFERÈNCIES D'AJUNTAMENTS,0.0,53182.4,53182.4,13628.7
46500,ALTRES TRANSFERÈNCIES,200000.0,0.0,200000.0,12287.52
47000,TRANSFERÈNCIES CORRENTS D'EMPRESES,1000.0,0.0,1000.0,1450.0
48000,DE FAMILIES I INSTITUCIONS SENSE ANIM DE LUCRE,200.0,0.0,200.0,0.0
52000,INTERESSOS DE CAIXES I BANCS,0.0,0.0,0.0,0.0
54100,ARRENDAMENT FINQUES,939.93,0.0,939.93,939.93
55000,CONCESSIONS ADMINISTRATIVES,58000.0,0.0,58000.0,53569.1
60000,ALIENACIÓ DE TERRENYS,1129336.77,0.0,1129336.77,144284.77
61900,ALIENACIÓ D'ALTRES INVERSIONS REALS,8010.0,0.0,8010.0,8010.0
75080,ALTRES TRANSFERÈNCIES DE CAPITAL DE LA COM.AUTONOMA,0.0,634.18,634.18,0.0
76100,DE DIPUTACIONS,0.0,1199449.56,1199449.56,1033840.67
76500,TRANS DE CAPITAL DE COMARQUES,0.0,0.0,0.0,0.0
79700,SUBVENCIONS DE LA COMUNITAT EUROPEA,0.0,15000.0,15000.0,0.0
87000,PER A DESPESES GENERALS,0.0,1326681.01,1326681.01,0.0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0.0,1604398.63,1604398.63,0.0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,200000.0,91000.0,291000.0,49200.0
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,1856765.3,620209.51,2476974.81,834000.0
#,,15329777.0,5403179.83,20732956.83,15057109.9
