#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2019-02-15,18.92,12,Àrea d'atenció a les persones,,,"EDEN SPRINGS ESPAÑA, SAU",AGUA 19L AIG / SUSTITUCION KIT OASIS FN DESEMBRE 2018,75/03782795
2019-02-15,40.37,12,Àrea d'atenció a les persones,,,"EDEN SPRINGS ESPAÑA, SAU",AGUA 19L AIG / SUSTITUCION KIT OASIS FN DESEMBRE 2018,75/03782795
2019-02-15,1361.92,16,Serveis socials,,,EL GRUP DE POLINYA,DINAMITZACIO CASAL DE NADAL,2018 17
2019-02-15,218.4,02,Serveis generals,,,ENTITAT AUTONOMA DEL DIARI OFICIAL I PUBL. DE LA GENERALITAT,CONVOCATORIA BORÇA DE TREBALL TECNIC EMPRESES,AB/1815325
2019-02-15,372.14,02,Serveis generals,,,"EQUIPS D'OFICINA SALVANS, S.L.",CÒPIES FOTOCOPIADORA SERVEIS INTERNS,2018-09411
2019-02-15,1350.0,17,Ocupació,,,"ESEC INFORMÀTIC CENTER, SLU",CURS PREVENCIÓ RISCOS LABORALS AL ROURE,180483
2019-02-15,10.8,13,Esports,,,ESPORTS,CÒPIES CLAUS ESPORTS - BESTRETA,181077
2019-02-15,173.4,13,Esports,,,ESPORTS,OBSEQUIS VOLUNTARIS CURSA POPULAR 2019 (UNA PART) - BESTRETA,183 18 000 0001732719 BIS
2019-02-15,7073.44,06,Serveis municipals i via pública,,,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT PÙBLIC DESEMBRE 2018,18-02003
2019-02-15,12.54,02,Serveis generals,,,FACEBOOK IRELAND LIMITED,PUBLICACIONS JUNY FACEBOOK,EMCPVJNHX2
2019-02-15,262.57,20,Promoció econòmica,,,"FERNANDEZ LOPEZ, MANUELA  ( IMAFER )",FOTOGRAFIES APARADORS NADAL 2018,2018-18
2019-02-15,28.2,17,Ocupació,,,FORMACIÓ ADULTS,"PICA PICA INAUGURACIÓ EXPOSICIÓ """"IMPACTE VISUAL"""" - BESTRETA",678
2019-02-15,10.77,17,Ocupació,,,FORMACIÓ ADULTS,MATERIAL FORMACIÓ - BESTRETA,03017
2019-02-15,31.25,17,Ocupació,,,FORMACIÓ ADULTS,PICA PICA QUINTO DE NADAL - BESTRETA,672
2019-02-15,11.75,17,Ocupació,,,FORMACIÓ ADULTS,PICA PICA INAUGURACIÓ EXPOSICIÓ IMPACTE VISUAL - BESTRETA,679
2019-02-15,3993.0,09,"Comunicació, participació ciutadana i qualitat democràtica",,,FUNDACIÓN CIUDADANA CIVIO,MANTENIMENT I ACTUALITZACIÓ PROGRMA INFORMÀTIC VISUALITZACIÓ PRESSUPOST,51/2018
2019-02-15,650.0,16,Serveis socials,,,"GARCIA IÑIGO, JUAN","LLOGUER PIS SOCIAL C/. ROMANI, GENER 2019 -",002/2018
2019-02-15,1528.59,15,Salut i consum ,,,HELP-GUAU,SERVEI CUSTODIA I CURA ANIMALS DESEMBRE 2018,A 183811
2019-02-15,3702.85,01,Presidència-Òrgans de govern,,,"HERMANOS PEÑALVER, SA",LOTS DE NADAL,18FVM 001418
2019-02-15,8.76,11,Educació,,,"HIPER ESCOLA GIRONA, S.L.",PIJAMA VERD 40 CM.- ACTIVITAT ESCOLA,2534
2019-02-15,1670.67,13,Esports,,,"HUNE RENTAL, SLU",MATERIALS NIT DE L'ESPORT,FPRAL0618/01187
2019-02-15,1008.08,21,Gent gran,,,"ILBA,S.L.",CATERING NADAL GENT GRAN  EL ROURE,0400001613
2019-02-15,234.0,02,Serveis generals,,,INSTITUT DE SEGURETAT PÚBLICA DE CATALUNYA,AVALUACIÓ PSICOLOGICA 6 ALUMNES POLICIA LOCAL,2018-00842
2019-02-15,181.5,10,Joventut,,,"ISERTE JENÉ, MONTSE",TALLER DE SEXUALITAT,3114
2019-02-15,1610.44,18,Serveis de manteniment d'edificis i inversions,,,"JOMAG, SL",LLOGUER NAU BRIGADA FEBRER 2019,0058
2019-02-15,441.65,18,Serveis de manteniment d'edificis i inversions,,,"LACROIX SEÑALIZACION, S.A.",MATERIAL VIA PUBLICA,2018 112034566
2019-02-15,444.24,18,Serveis de manteniment d'edificis i inversions,,,MACOPOL,MATERIALS VIA PUBLICA,18285
2019-02-15,43.32,10,Joventut,,,"MARCTECNIC POLINYA, S. L.",PAPELERA METAL.LICA CASAL JOVES,02166
2019-02-15,15.73,02,Serveis generals,,,"MARCTECNIC POLINYA, S. L.",USB TERRITORI,01737
2019-02-15,685.38,18,Serveis de manteniment d'edificis i inversions,,,"MARCTECNIC POLINYA, S. L.",MECANITZATS CORTINES BAR EL ROURE,02162
2019-02-15,3.57,20,Promoció econòmica,,,"MARCTECNIC POLINYA, S. L.",SOBRES BLANCS PROMOCIO ECONOMICA,02164
2019-02-15,550.0,16,Serveis socials,,,"MARSAL SOLER ANGEL I CIA, CB","LLOGUER PIS C/. CADI,  GENER 2019 -",1/350
2019-02-15,550.0,16,Serveis socials,,,"MARTIN LLAMAS, MARIA JESUS","LLOGUER SOCIAL C/. ROMANI, GENER 2019 -",007/2019
2019-02-15,140.0,08,Cultura,,,"MAS UBEDA, MONTSERRAT","SESSIÓ CONTE INANTIL """"De quin planeta ets, Anna Tarambana?"""" A LA BIBLIOTECA",191_12/19
2019-02-15,66.27,08,Cultura,,,"MGS, SEGUROS Y REASEGUROS, S.A.",ASSEGURANÇA LLIBRES BIBLIOTECA DEL 04-12-2018 al 01-03-2019 ,40088369
2019-02-15,445.88,13,Esports,,,"MGS, SEGUROS Y REASEGUROS, S.A.",COBERTURA USUARIS/ES PISTA DE GEL DEL 21-12-2018 al 04-01-2019,40096914
2019-02-15,936.0,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"MIRADA LOCAL, SL",REDACCIÓ I DISSENY GRÀFIC BUTLLETÍ DESEMBRE 2018,958
2019-02-15,75.62,21,Gent gran,,,MONTSERRAT GURRI,NOTA DE DESPESA DESPLAÇAMENTS TALLER CORAL AL CASAL GENT GRAN (SEPT i OCTUBRE),6901
2019-02-15,70.3,21,Gent gran,,,MONTSERRAT GURRI,"NOTA DE DESPESA DESPLAÇAMENTS TALLER CORAL AL CASAL GENT GRAN (NOV., i DES. 2018)",6902
2019-02-15,223.97,18,Serveis de manteniment d'edificis i inversions,,,"NEUMATICOS POLINYA, S.L.",CANVI BATERIA CAMIO BRIGADA,A18/3546
2019-02-15,1247.11,10,Joventut,,,"PARRALEJO SOLER, JONATHAN",TALLER GRAFFITI I MURAL,181218
2019-02-15,348.06,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL",PRÒRROGA CONTRACTE ALARMA BAR DEL ROURE 01-10-18 A L'01-10-19,Emit- 306
2019-02-15,1573.0,20,Promoció econòmica,,,"PLUS ARTS ORGANIZACIÓN DE EVENTOS, SL",ACTES PER LA FIRA DE NADAL 2018,112-18
2019-02-15,24549.18,06,Serveis municipals i via pública,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",MANTENIMENT NETEJA JARDINERIA DESEMBRE 2018,P 2018/P/36
2019-02-15,252.89,10,Joventut,,,"PUIG ARTIGAS, RAMON (IMPAKTES VISUALS)",MATERIAL GRAFFITI,1018
2019-02-15,275.0,06,Serveis municipals i via pública,,,PUNT VERD SERVEIS SAT CAT,BIODEGRADABLES (PODA NETA)   (3900kg),1 008232
2019-02-15,683.06,13,Esports,,,"RASDAL DXT, SL",XARXES CAMP DE FUTBOL,1264
2019-02-15,319.44,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"REPARTO PUBLICITARIO JC, S.C.P.",REAPRTIMENT BUTLLETI DESEMBRE 2018,130
2019-02-15,68.65,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA ESCOLA BRESSOL NOVEMBRE 2018,A 2018/A/9453
2019-02-15,7.47,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA ESCOLA BRESSOL NOVEMBRE 2018,A 2018/A/9453
2019-02-15,119.01,02,Serveis generals,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA RECEPCIÓ AJUNT. NOVEMBRE 2018,A 2018/A/9459
2019-02-15,12.95,02,Serveis generals,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA RECEPCIÓ AJUNT. NOVEMBRE 2018,A 2018/A/9459
2019-02-15,118.66,02,Serveis generals,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA RECEPCIÓ AJUNT. OCTUBRE 2018,A 2018/A/9276
2019-02-15,13.3,02,Serveis generals,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA RECEPCIÓ AJUNT. OCTUBRE 2018,A 2018/A/9276
2019-02-15,68.45,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA ESCOLA GINESTA OCTUBRE 2018,A 2018/A/9274
2019-02-15,7.67,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA ESCOLA GINESTA OCTUBRE 2018,A 2018/A/9274
2019-02-15,39.16,03,Seguretat ciutadana,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA POLICIA LOCAL OCTUBRE 2018,A 2018/A/9303
2019-02-15,4.39,03,Seguretat ciutadana,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA POLICIA LOCAL OCTUBRE 2018,A 2018/A/9303
2019-02-15,68.45,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA ESCOLA BADABADOC OCTUBRE 2018,A 2018/A/9264
2019-02-15,7.67,11,Educació,,,"RICOH, SISTEMAS UTE",ARRENDAMENT FINANCER FOTOCOPIADORA ESCOLA BADABADOC OCTUBRE 2018,A 2018/A/9264
2019-02-15,701.8,21,Gent gran,,,"RIERA FULQUET, ENRIQUE ( ANIMAESPECTACLES)",SERVEI DISCOMOVIL FESTA NADAL GENT GRAN 2018,036/18
2019-02-15,1290.0,07,Medi ambient,,,"RODRIGO DOMÍNGUEZ, CONTXA",CLASSES PRACTIQUES ALUMNES INSTITUT,3
2019-02-15,33.0,01,Presidència-Òrgans de govern,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",RAM NAIXEMENT FILLA TREBALLADORA,033
2019-02-15,63.25,21,Gent gran,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",PLANTES NADAL GENT GRAN DESEMBRE 2018,032
2019-02-15,11.13,06,Serveis municipals i via pública,,,"SANTOS JORGE, S.A.",SERVEI MENSUAL CONTENIDORS DE 7M3 PER LA RECOLLIDA DE RESTES VEGETALS,2018 1240
2019-02-15,75.0,16,Serveis socials,,,SERVEIS SOCIALS - INFÀNCIA,AJUTS EXTRAESCOLARS FILL - BESTRETA,9
2019-02-15,40.0,16,Serveis socials,,,SERVEIS SOCIALS - INFÀNCIA,AJUTS EXTRAESCOLARS FILL - BESTRETA,10
2019-02-15,1.1,02,Serveis generals,,,SERVEIS SOCIALS - INFÀNCIA,COMISSIONS TRANSFERÈNCIES COMPTE BESTRETA S SOCIALS INFÀNCIA,15
2019-02-15,568.37,18,Serveis de manteniment d'edificis i inversions,,,"SERVEIS VIALS DEL VALLÈS, S.L.U.",SENYALS D'ALUMINI VIA PÚBLICA,2018//183130
2019-02-15,368.52,03,Seguretat ciutadana,,,"SERVEIS VIALS DEL VALLÈS, S.L.U.",CINTA ABALISAMENT BLANCA I BLAVA POLICIA LOCAL,2018//183189
2019-02-15,154.96,18,Serveis de manteniment d'edificis i inversions,,,"SERVEIS VIALS DEL VALLÈS, S.L.U.",SENYALS ZONA SKATEPARK,2018//183095
2019-02-15,3419.52,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,943.52,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,125.12,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,99.0,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,438.15,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,123.64,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,164.92,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,65.62,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,641.1,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,155.91,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,348.43,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",5% 4T TRIMESTRE 18 SERVEI NETEJA EDIFICIS MPALS,2018V0-4012
2019-02-15,547.4,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS JAF, SA",NETEJA VIVERS CAN GAVARRA DESEMBRE 2018,2018V0-3996
2019-02-15,1105.94,15,Salut i consum ,,,"SERVICIOS JAF, SA",SERVEI NETEJA INSALUBRITAT HABITATGE 24/12/18,2018V0-4151
2019-02-15,165.59,02,Serveis generals,,,SERVICIOS MICROINFORMÁTICA S.A.,MATERIAL INFORMÀTIC,18 010877
2019-02-15,0.13,11,Educació,,,SERVICIOS MICROINFORMÁTICA S.A.,FOTOCOPIES O COPIES IMPRESSORES ESCOLES BRESSOLS DESEMBRE 2018,18 010585
2019-02-15,558.52,02,Serveis generals,,,SERVICIOS MICROINFORMÁTICA S.A.,MANTENIMENT SISTEMA VIDEO ACTES DEL 18/12 AL 17/01/19,18C1 028390
2019-02-15,271.41,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",BUIDAT CONTENIDOR PARC RIERA 03/10/2018 / 14/12/2018,D 2018/D/97
2019-02-15,34487.34,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",NETEJA VIARIA DESEMBRE 2018,D 2018/D/91
2019-02-15,3778.57,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",GESTIÓ CAIXES DEIXALLERIA NOVEMBRE 2018,D 2018/D/96
2019-02-15,181.15,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRA VOLUMIOSOS DESEMBRE 2018,D 2018/D/93
2019-02-15,181.15,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA EXTRA VOLUMINOSOS DESEMBRE 2018,D 2018/D/94
2019-02-15,181.15,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA RESIDUS DESEMBRE 2018,D 2018/D/95
2019-02-15,3576.75,08,Cultura,,,SGAE - SOCIETAT GENERAL D'AUTORS I EDITORS,DRETS D'AUTOR ACTES 2018,1180673877
2019-02-15,87.43,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER PC'S EL ROURE DEL 24/12/17 AL 23/01/18,53140094640869
2019-02-15,1.88,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER PC'S EL ROURE DEL 24/12/17 AL 23/01/18,53140094640869
2019-02-15,88.56,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER FOTOCOPIADORA EL ROURE 24/3 AL 23/4/18,53140100039430BIS
2019-02-15,0.75,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER FOTOCOPIADORA EL ROURE 24/3 AL 23/4/18,53140100039430BIS
2019-02-15,3.05,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER FOTOCOPIADORA AT. PERSONES 18/12 AL 17/01/2019,53140100504341
2019-02-15,88.92,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER FOTOCOPIADORA EL ROURE 24/4 AL 23/5/18,53140100092960BIS
2019-02-15,0.39,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER FOTOCOPIADORA EL ROURE 24/4 AL 23/5/18,53140100092960BIS
2019-02-15,87.81,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER PC'S EL ROURE DEL 24/01 AL 28/02/18,53140094693454BIS
2019-02-15,1.5,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER PC'S EL ROURE DEL 24/01 AL 28/02/18,53140094693454BIS
2019-02-15,88.18,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER FOTOCOPIADORA EL ROURE  24/2 AL 23/03/18,53140094746267BIS
2019-02-15,1.13,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER FOTOCOPIADORA EL ROURE  24/2 AL 23/03/18,53140094746267BIS
2019-02-15,89.31,12,Àrea d'atenció a les persones,,,"SIEMENS RENTING, S.A.",ARRENDAMENT FINANCER FOTOCOPIADORA ROURE DEL 24/06/18 AL 23/07/18,53140100196621BIS
2019-02-15,193.6,02,Serveis generals,,,SOLUCIONES INFORMATICAS ISGO,SERVICIO MANTENIMIENTO MENSUAL ( DICIEMBRE 2018),180575
2019-02-15,648.32,11,Educació,,,SOLUCIONES INFORMATICAS ISGO,RECANVI DIS NAS AVARIAT ESCOLA BRESSOL BADABADOC,180624
2019-02-15,726.0,08,Cultura,,,"SONICA LIVE, SL",LLOGUER EQUIP DE SO DELS REIS MAGS  5 Gener 2019,19 2
2019-02-15,774.4,21,Gent gran,,,"SPORT AQUA POLINYA, S.L.",SERVEI MONITORATGE ACTIVITAT FISICA GENT GRAN DESEMBRE 2018,38/2018
2019-02-15,375.1,08,Cultura,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)","LLOGUER DESEMBRE MÒDULS PREFABRICAT C/ ESCOLES, 2",2869/18
2019-02-15,183.92,13,Esports,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER MÒDULS PREFABRICATS PISTA PATINATGE DESEMBRE 2018,2871/18
2019-02-15,355.74,11,Educació,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER DESEMBRE MÒDULS PREFABRICATS ESCOLA POLINYÀ,2870/18
2019-02-15,1594.6,10,Joventut,,,"TALLER D'ART, CULTURA I CREACIÓ, SL",DINAMITZACIÓ ESPAI JOVE EL CASAL DURANT CAPS DE SETMANA,3107
2019-02-15,735.2,18,Serveis de manteniment d'edificis i inversions,,,"TALLERES PALAUTORDERA, S.A.",REPARACIÓ DE XARXA ATURAPILOTES  AL CAMP D'ESCALFAMENT DEL CAMP DE FUTBOL DE POLINYÀ,6025
2019-02-15,33.7,02,Serveis generals,,,TELEFONICA DE ESPAÑA,CONSUMS LINIES FIXES ( 1 Nov. 18 - 30 Nov. 18 ),60K8RR006913
2019-02-15,9.68,03,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,CONSUMS LINIES FIXES ( 1 Nov. 18 - 30 Nov. 18 ),60K8RR006913
2019-02-15,9.68,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUMS LINIES FIXES ( 1 Nov. 18 - 30 Nov. 18 ),60K8RR006913
2019-02-15,28.28,10,Joventut,,,TELEFONICA DE ESPAÑA,CONSUMS LINIES FIXES ( 1 Nov. 18 - 30 Nov. 18 ),60K8RR006913
2019-02-15,1.51,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUM LINIES FIXES NOVEMBRE 2018,60-L898-011426
2019-02-15,7.47,10,Joventut,,,TELEFONICA DE ESPAÑA,CONSUM LINIES FIXES NOVEMBRE 2018,60-L898-011426
2019-02-15,3.02,13,Esports,,,TELEFONICA DE ESPAÑA,CONSUM LINIES FIXES NOVEMBRE 2018,60-L898-011426
2019-02-15,1.15,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,CONSUM LINIES FIXES NOVEMBRE 2018,60-L898-011426
2019-02-15,961.6,02,Serveis generals,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,69.91,03,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,73.66,20,Promoció econòmica,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,59.1,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,111.43,10,Joventut,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,57.63,12,Àrea d'atenció a les persones,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,110.28,13,Esports,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,63.53,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,41.42,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,57.59,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,CONSUM DADES NOVEMBRE 2018,60K8RR006800
2019-02-15,37.78,02,Serveis generals,,,TELEFONICA DE ESPAÑA,CONSUMS RESTA DE SERVEIS - desembre 2018,60L8RR008576
2019-02-15,13.31,03,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,CONSUMS RESTA DE SERVEIS - desembre 2018,60L8RR008576
2019-02-15,9.68,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUMS RESTA DE SERVEIS - desembre 2018,60L8RR008576
2019-02-15,52.91,10,Joventut,,,TELEFONICA DE ESPAÑA,CONSUMS RESTA DE SERVEIS - desembre 2018,60L8RR008576
2019-02-15,930.04,02,Serveis generals,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,69.91,03,Seguretat ciutadana,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,73.66,20,Promoció econòmica,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,59.1,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,111.43,10,Joventut,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,57.63,12,Àrea d'atenció a les persones,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,110.28,13,Esports,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,63.53,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,41.41,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,57.6,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,CONSUMS  DADES LOT 3 - Desembre 2018,60L8RR008407
2019-02-15,21.52,02,Serveis generals,,,TELEFONICA DE ESPAÑA,CONSUM FIXES CONSURS DE DADES OCTUBRE 2018,60-K898-011458
2019-02-15,1.51,08,Cultura,,,TELEFONICA DE ESPAÑA,CONSUM FIXES CONSURS DE DADES OCTUBRE 2018,60-K898-011458
2019-02-15,7.47,10,Joventut,,,TELEFONICA DE ESPAÑA,CONSUM FIXES CONSURS DE DADES OCTUBRE 2018,60-K898-011458
2019-02-15,29.65,13,Esports,,,TELEFONICA DE ESPAÑA,CONSUM FIXES CONSURS DE DADES OCTUBRE 2018,60-K898-011458
2019-02-15,1.15,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,CONSUM FIXES CONSURS DE DADES OCTUBRE 2018,60-K898-011458
2019-02-15,71.16,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,65.18,03,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,52.89,04,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,47.85,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,18.01,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,116.38,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,49.35,04,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,76.3,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,168.42,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,34.27,07,Medi ambient,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,8.32,11,Educació,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,14.97,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM MOBILS SEPTEMBRE 2018,28-K8U1-006774
2019-02-15,4.84,11,Educació,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIA ASCENSOR ESCOLA BRESSOL BADABADOC NOV - DESEMBRE 2018,28-A9M0-385967
2019-02-15,212.28,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS SETEMBRE 2018,28-K8U1-009127
2019-02-15,92.27,03,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS SETEMBRE 2018,28-K8U1-009127
